Date,Open,High,Low,Close,Adj Close,Volume
2017-10-31,41.974998474121094,42.412498474121094,41.73500061035156,42.2599983215332,39.818511962890625,144187200
2017-11-01,42.467498779296875,42.48500061035156,41.40250015258789,41.72249984741211,39.312068939208984,134551200
2017-11-02,41.650001525878906,42.125,41.31999969482422,42.02750015258789,39.59944152832031,165573600
2017-11-03,43.5,43.564998626708984,42.779998779296875,43.125,40.63353729248047,237594400
2017-11-06,43.092498779296875,43.747501373291016,42.93000030517578,43.5625,41.04576873779297,140105200
2017-11-07,43.477500915527344,43.8125,43.400001525878906,43.70249938964844,41.177677154541016,97446000
2017-11-08,43.665000915527344,44.060001373291016,43.58250045776367,44.060001373291016,41.5145149230957,97638000
2017-11-09,43.77750015258789,44.025001525878906,43.28499984741211,43.970001220703125,41.42972946166992,117930400
2017-11-10,43.77750015258789,43.845001220703125,43.567501068115234,43.66749954223633,41.292598724365234,100582000
2017-11-13,43.375,43.625,43.349998474121094,43.49250030517578,41.12712860107422,67928400
2017-11-14,43.2599983215332,43.369998931884766,42.79499816894531,42.834999084472656,40.505374908447266,99130000
2017-11-15,42.49250030517578,42.58000183105469,42.095001220703125,42.27000045776367,39.97111129760742,116632400
2017-11-16,42.79499816894531,42.967498779296875,42.57500076293945,42.775001525878906,40.44865036010742,94550000
2017-11-17,42.7599983215332,42.84749984741211,42.40999984741211,42.537498474121094,40.224056243896484,87598000
2017-11-20,42.5724983215332,42.63999938964844,42.38999938964844,42.494998931884766,40.18387222290039,65049600
2017-11-21,42.69499969482422,43.42499923706055,42.69499969482422,43.28499984741211,40.9309196472168,100525200
2017-11-22,43.34000015258789,43.75,43.26250076293945,43.7400016784668,41.36117935180664,102355600
2017-11-24,43.775001525878906,43.875,43.662498474121094,43.74250030517578,41.36353302001953,56106800
2017-11-27,43.76250076293945,43.77000045776367,43.334999084472656,43.522499084472656,41.15550231933594,82867200
2017-11-28,43.57500076293945,43.717498779296875,42.96500015258789,43.26750183105469,40.91434860229492,105715200
2017-11-29,43.157501220703125,43.22999954223633,41.790000915527344,42.369998931884766,40.065670013427734,166665600
2017-11-30,42.60749816894531,43.03499984741211,42.11000061035156,42.962501525878906,40.62595748901367,166108800
2017-12-01,42.48749923706055,42.91749954223633,42.125,42.76250076293945,40.43682861328125,159037200
2017-12-04,43.119998931884766,43.154998779296875,42.407501220703125,42.45000076293945,40.14133071899414,130169600
2017-12-05,42.26499938964844,42.880001068115234,42.099998474121094,42.40999984741211,40.10350799560547,109400800
2017-12-06,41.875,42.54999923706055,41.6150016784668,42.252498626708984,39.954559326171875,114240000
2017-12-07,42.25749969482422,42.61000061035156,42.227500915527344,42.33000183105469,40.02784729003906,102693200
2017-12-08,42.622501373291016,42.75,42.20500183105469,42.342498779296875,40.0396614074707,93420800
2017-12-11,42.29999923706055,43.22249984741211,42.1974983215332,43.16749954223633,40.819793701171875,141095200
2017-12-12,43.037498474121094,43.09749984741211,42.8650016784668,42.92499923706055,40.590492248535156,77636800
2017-12-13,43.125,43.3849983215332,43.0,43.067501068115234,40.725242614746094,95273600
2017-12-14,43.099998474121094,43.282501220703125,42.912498474121094,43.05500030517578,40.71340560913086,81906000
2017-12-15,43.407501220703125,43.54249954223633,43.1150016784668,43.49250030517578,41.12712860107422,160677200
2017-12-18,43.720001220703125,44.29999923706055,43.71500015258789,44.10499954223633,41.7063102722168,117684400
2017-12-19,43.75749969482422,43.84749984741211,43.522499084472656,43.6349983215332,41.26187515258789,109745600
2017-12-20,43.717498779296875,43.85499954223633,43.3125,43.587501525878906,41.21696472167969,93902400
2017-12-21,43.54249954223633,44.005001068115234,43.525001525878906,43.752498626708984,41.372989654541016,83799600
2017-12-22,43.66999816894531,43.85499954223633,43.625,43.752498626708984,41.372989654541016,65397600
2017-12-26,42.70000076293945,42.86750030517578,42.41999816894531,42.64250183105469,40.32335662841797,132742000
2017-12-27,42.525001525878906,42.69499969482422,42.4275016784668,42.650001525878906,40.33045196533203,85992800
2017-12-28,42.75,42.962501525878906,42.619998931884766,42.77000045776367,40.44391632080078,65920800
2017-12-29,42.630001068115234,42.647499084472656,42.30500030517578,42.307498931884766,40.00657272338867,103999600
2018-01-02,42.540000915527344,43.07500076293945,42.314998626708984,43.064998626708984,40.72288513183594,102223600
2018-01-03,43.13249969482422,43.63750076293945,42.9900016784668,43.057498931884766,40.71577072143555,118071600
2018-01-04,43.1349983215332,43.36750030517578,43.02000045776367,43.25749969482422,40.904903411865234,89738400
2018-01-05,43.36000061035156,43.842498779296875,43.26250076293945,43.75,41.37062454223633,94640000
2018-01-08,43.587501525878906,43.90250015258789,43.48249816894531,43.587501525878906,41.21696472167969,82271200
2018-01-09,43.63750076293945,43.76499938964844,43.352500915527344,43.58250045776367,41.21222686767578,86336000
2018-01-10,43.290000915527344,43.57500076293945,43.25,43.5724983215332,41.2027702331543,95839600
2018-01-11,43.647499084472656,43.872501373291016,43.622501373291016,43.81999969482422,41.43681716918945,74670800
2018-01-12,44.04499816894531,44.34000015258789,43.912498474121094,44.272499084472656,41.86470031738281,101672400
2018-01-16,44.474998474121094,44.84749984741211,44.03499984741211,44.04750061035156,41.65194320678711,118263600
2018-01-17,44.037498474121094,44.8125,43.76750183105469,44.775001525878906,42.339881896972656,137547200
2018-01-18,44.842498779296875,45.025001525878906,44.5625,44.814998626708984,42.3776969909668,124773600
2018-01-19,44.65250015258789,44.89500045776367,44.352500915527344,44.6150016784668,42.18858337402344,129700400
2018-01-22,44.32500076293945,44.44499969482422,44.150001525878906,44.25,41.84342956542969,108434400
2018-01-23,44.32500076293945,44.86000061035156,44.20500183105469,44.2599983215332,41.852874755859375,130756400
2018-01-24,44.3125,44.32500076293945,43.29999923706055,43.55500030517578,41.18622970581055,204420400
2018-01-25,43.627498626708984,43.73749923706055,42.63249969482422,42.77750015258789,40.451011657714844,166116000
2018-01-26,43.0,43.0,42.51499938964844,42.877498626708984,40.545570373535156,156572000
2018-01-29,42.540000915527344,42.540000915527344,41.76750183105469,41.9900016784668,39.70634460449219,202561600
2018-01-30,41.38249969482422,41.842498779296875,41.17499923706055,41.74250030517578,39.472293853759766,184192800
2018-01-31,41.717498779296875,42.11000061035156,41.625,41.85749816894531,39.5810432434082,129915600
2018-02-01,41.79249954223633,42.154998779296875,41.689998626708984,41.94499969482422,39.66378402709961,188923200
2018-02-02,41.5,41.70000076293945,40.025001525878906,40.125,37.9427604675293,346375200
2018-02-05,39.775001525878906,40.970001220703125,39.0,39.122501373291016,36.99479293823242,290954000
2018-02-06,38.70750045776367,40.93000030517578,38.5,40.75749969482422,38.540870666503906,272975200
2018-02-07,40.772499084472656,40.849998474121094,39.76750183105469,39.8849983215332,37.715824127197266,206434400
2018-02-08,40.0724983215332,40.25,38.75749969482422,38.787498474121094,36.678009033203125,217562000
2018-02-09,39.26750183105469,39.47249984741211,37.560001373291016,39.102500915527344,37.12663269042969,282690400
2018-02-12,39.625,40.97249984741211,39.377498626708984,40.6775016784668,38.62205123901367,243278000
2018-02-13,40.48749923706055,41.1875,40.412498474121094,41.084999084472656,39.00896072387695,130196800
